y,x1,x2,x3,x4,x5,x6
15.683071669021725,0.9247532168248772,0.525314980209415,0.02222708440048704,0.9464376397970554,0.3307981594582853,0.12736058760551916
21.255110674684676,0.15563380643170166,0.61875389065509,0.19257474279641063,0.9335468155711473,0.850394633004266,0.11058773493838414
19.818961438418427,0.045169565647420584,0.2935427138053519,0.811899940464582,0.4062454983002054,0.18305646992227653,0.7076298501450129
29.374139067580018,0.27541384531461366,0.7575427615676588,0.7452823472730258,0.2360652832969503,0.8351736376411306,0.8521783031888325
21.542617823585303,0.7912426244179662,0.8384223082685259,0.004866398348426726,0.5979778608939877,0.22943619750304212,0.80592255356759
13.353689464347555,0.7233238382444745,0.49376589631140466,0.08261821065212582,0.5708844135566323,0.037264510654664296,0.4014677446268009
26.587248201842026,0.15270145892341136,0.07388428302530203,0.1828448814926814,0.3798331579396492,0.9056618966986305,0.9473465484740439
26.750616306836278,0.5218388533518891,0.7339730608246288,0.12348600434540635,0.9155969800656509,0.2741166314376592,0.9810143102723587
20.984468180973696,0.6607293687284879,0.9073547496103065,0.01523530773604298,0.26073575011808625,0.16609452899406385,0.9624884132351
15.06734292970964,0.17975822566010569,0.5998138971827701,0.4372236302019592,0.3123414532870765,0.4947100991318534,0.22598162959537116
21.83426548922943,0.2676339937918938,0.9794047973952029,0.13899020448472077,0.9194530148566266,0.3129511094767805,0.5783252936545746
34.57586526160772,0.5611014781221202,0.7248951788905353,0.18615261954202933,0.9269458730898487,0.9548378191715426,0.9790095877709163
21.79727337190971,0.766773937742499,0.8266624477935017,0.29409198343684473,0.9989883645679997,0.2426714852114723,0.45510184613382787
28.15014012442113,0.41462316314045744,0.9725081374912773,0.9299473611053882,0.7232491132502699,0.7701657571375519,0.46328626939003426
7.626102233752373,0.9749415796631912,0.07569401854340518,0.3919478329560331,0.14551969842281376,0.10501910971152928,0.07357523656703313
17.581868665804684,0.6127625002753648,0.33009992550060774,0.7481224665899927,0.8808938175984353,0.3935339043793087,0.0444109192269766
27.16897510525725,0.415465635015683,0.10496297545238586,0.6899547064270999,0.31927806548796656,0.8728935429955711,0.7672235193813756
22.92830693406407,0.4210268653118404,0.40675348478408235,0.7091785775211094,0.8953035159259852,0.8014787598519741,0.13499388749751495
29.478483650566616,0.16431109686986867,0.40425488362721373,0.750770528535673,0.8922729141691705,0.8156463790134126,0.6246173727594917
19.98816881369344,0.69251746639318,0.4627821150025683,0.8660279887414633,0.32343384393926766,0.4348600906609925,0.389786957110159
11.023411927460165,0.29309997889977124,0.6348347354400949,0.9298360600393326,0.08696551498912342,0.09188109034078684,0.09980651373111615
18.170611938636046,0.929555293421867,0.8204195269476042,0.16728569542922322,0.8993947009234703,0.5542637144138349,0.03990982275507837
23.326258547638375,0.9138707423585225,0.5485491884412229,0.7821370813894812,0.3671387228098142,0.6778901591588408,0.4255862055342594
11.807443404027877,0.8781974737627907,0.9043047993664328,0.03254156721155488,0.3325124534601228,0.26655463173330873,0.07464846535094438
20.34071427066112,0.9190925977334745,0.7527811386953032,0.5758799610962252,0.7900468263068904,0.3776251337034422,0.26623281858977055
10.557923054022044,0.839319491201521,0.32682237998214325,0.18471590594939213,0.8682002110246605,0.034729250802831735,0.0182553159805261
23.352855090702977,0.6970742812084353,0.26792938066228955,0.8345695810416869,0.9955905117553752,0.4002169105116168,0.3866592678668985
24.56124046838547,0.6775355823783796,0.35189930324051655,0.14955294383049744,0.8288392029927751,0.23754647667552387,0.96140167865004
30.007365259812893,0.6055740420537253,0.07945845333608881,0.9164100319654888,0.5144650393774768,0.8308807802894955,0.853353077270409
15.89557755336987,0.02341981809733895,0.53681153722258,0.7022430256449901,0.40660252400899066,0.577704740234153,0.10039434338112685
14.35140545370742,0.8072722002195232,0.29625154751079175,0.21970323461749053,0.251407688846773,0.2752358993551661,0.4361255355438912
10.513238278230297,0.23483896005859195,0.972124242847404,0.4327346143746642,0.20143281215003572,0.2065967491895292,0.06551242693278236
30.47387947588132,0.13518627009217776,0.7601391098396475,0.6544354060130958,0.8874958441653666,0.9438832275540824,0.5446454331284452
22.695055841221148,0.3737834509159502,0.0009946822227691055,0.9301747560713338,0.16154218043407975,0.7746573061665497,0.5609994182922885
17.894762505315494,0.8885587729275439,0.47072947961355505,0.03526200095181187,0.02694972535354967,0.134205539852705,0.925386653236939
30.538516325435932,0.10535088596220099,0.8017063741776037,0.8177542503819181,0.5828397808594654,0.7591057375141383,0.803052020101683
26.608019073707435,0.6950419549664977,0.6922770930189807,0.2702149576699634,0.2935634525256485,0.7700224770189469,0.8634845528548379
12.224642710646593,0.38893717505149394,0.49746752415253903,0.30575295990986784,0.34685090312556843,0.23562401971620972,0.24622896560087115
10.702623903824065,0.4248626240063721,0.2911803293619064,0.5420312517639125,0.1609009013233771,0.05714343677281142,0.3174407249415394
24.671424443039083,0.5327290311805524,0.12737536250961035,0.5894989779314586,0.418225706944814,0.4330537910983725,0.9481147947400806
16.188857264296672,0.31235605397905875,0.1367991532768067,0.8449951425856622,0.6443387379338936,0.3826868098156512,0.12954821000413563
20.112382393760367,0.1536069886503718,0.6854797683597659,0.8708690486869528,0.8512815353242593,0.02446364020643088,0.4904443920100513
19.792222151962076,0.4550355390336672,0.31645110523886144,0.9243514056970286,0.62338341221758,0.2024027969814518,0.4453026950874108
24.850676105346857,0.957987608933121,0.28817661342844914,0.632371975246913,0.4650225378159307,0.45381268574263367,0.7575011667768428
14.984096670386329,0.6581193377738509,0.7856098847039155,0.3035528408318373,0.2532401909972144,0.5280939786673325,0.119690963319389
27.78448483254885,0.3599182582001891,0.4236074940699144,0.987132381400185,0.8965040037365675,0.08406570295815075,0.9760730452291816
18.877012976003787,0.5649594292971174,0.9187924096704013,0.8015121199142615,0.9445640221005384,0.2702821776229466,0.07411705516189937
19.248068815594124,0.12270441429619194,0.23554673462573128,0.8661696829368445,0.7244694675301961,0.5981435256491537,0.11302981937744605
30.781940811921267,0.9985383757878236,0.3456706623818123,0.7657522161589297,0.34915556391793623,0.7247304265594032,0.9741696540432797
19.558419523566617,0.5945378217132685,0.29968799881731367,0.3771464384553592,0.14683979344002474,0.8244644311153027,0.40327877259157807
19.532890126673564,0.38903837518857076,0.8610228430727787,0.5717799960998187,0.472403970224763,0.6152545694530364,0.21653823394960248
24.64928702516503,0.2628910244322291,0.9136536957298427,0.5039318078267301,0.19880357107872282,0.42768918256555744,0.9074931260518708
28.62778794102317,0.17073254667114646,0.7740958736144805,0.8181499184296327,0.7241422704401467,0.7943990442700531,0.5634342906903589
9.88020983595521,0.7093386532203524,0.532882189758158,0.47489319265906726,0.11763015272940347,0.19123239035580164,0.07795902540877309
15.229258855320559,0.16345808145447438,0.327352226898058,0.3020638567166255,0.3707069733241306,0.337167332497337,0.42396029406051783
17.399416120261407,0.5548700188451033,0.484998213097948,0.8762004976230056,0.26829084994749786,0.39720967681870145,0.2556351117030856
17.154489298036292,0.03859503021111654,0.8756662227221582,0.8882183266734874,0.3820288070423815,0.5350723284926474,0.045210096814775724
24.54769574149137,0.30562612936260247,0.7060648504258276,0.8449261063612765,0.816543264708265,0.24402330072738043,0.6302986789272763
11.556039542476238,0.06636734031133196,0.011248609841776891,0.2097971464407139,0.18216462807236788,0.2918631416572586,0.3908033023484153
31.49486290883786,0.8662214883546105,0.920517854946984,0.5606734134611551,0.8787284865533072,0.8462920158905958,0.6520466365501704
23.519006818256297,0.8489953039277416,0.0829790915293005,0.8829813312576726,0.5705616042757198,0.10679098862245606,0.8613434291110206
19.261474747824312,0.6205571052433906,0.3472392578298925,0.13585394088330405,0.3748373268390076,0.5498315736617508,0.5116109542703805
30.306141122713047,0.21561431715987456,0.9006582338888456,0.28123772609331343,0.9065538874983455,0.8740831729059664,0.6918263908102033
16.93932722527154,0.10233430955087541,0.6761174581981211,0.17640634345420325,0.22751609861716726,0.028717050886187256,0.9047243689393931
16.740538982258183,0.7559735763941554,0.11154147922922708,0.13719650004338613,0.28592447888293226,0.41486973874654653,0.582794063881336
20.21143754503938,0.6590412388980919,0.20846431183394276,0.45759655305918867,0.3318003365004699,0.11289960392006015,0.9501976986609051
34.386315003068226,0.9754349299596554,0.6546928328323914,0.5120107015427344,0.654488454814876,0.982441529973361,0.9041613279145296
19.589020065180215,0.5418474678934552,0.09089378024571737,0.8259692935204807,0.06986064495726518,0.021960934779427177,0.9975995891184218
26.76185372565007,0.20141975135491896,0.6535111456551559,0.26946982981372336,0.34162824501719846,0.7181241604116858,0.917494240810977
9.336015695974728,0.6181156794939447,0.702328590956719,0.2513358922958545,0.3020490794429622,0.01969862604103101,0.17989848634688488
26.510862451452567,0.12702954908860487,0.7242556333278095,0.5786578627681641,0.8648723851180726,0.4161658669069984,0.7581546941912726
11.702875506793381,0.7941747709916289,0.5156748408601333,0.5414945395391263,0.21838312543225635,0.09480211197200372,0.2374021036030075
25.257246210598016,0.054797983318112364,0.2526247016651443,0.9308185197732295,0.735501495507522,0.574834325389753,0.5629273233979963
21.00283265147055,0.4235752522110279,0.534218121072723,0.9040536896869353,0.33602028895891534,0.5762389296862176,0.39036334586938104
22.481717930786314,0.44852654483289556,0.7710302491314341,0.3584419511628095,0.801946832469079,0.38246141071954165,0.5251126986223481
16.047650775110426,0.5361738400571705,0.09840447771878524,0.23260928208750908,0.8828793076179603,0.3085688026253758,0.27541856102918993
15.3614018858547,0.6911260582652496,0.45728425120873706,0.5367573611755785,0.7148081078852853,0.15536737111652343,0.19436700868607393
25.874982698095547,0.9068228742280746,0.5224831968617974,0.3720310007832631,0.19119626323283634,0.5069052948465637,0.9929890605010869
30.15655185197788,0.3869199524993646,0.7245459621068024,0.4179556481021799,0.8314870461710294,0.7104250330754737,0.8558463425760566
18.232658997142398,0.07123506566799365,0.5421561810834714,0.27233267859080534,0.7055704395803923,0.17719929000390477,0.5740217236021479
20.637966998698257,0.7901661418224785,0.5731056197798987,0.7892918599991358,0.6375762294337551,0.1958907513607122,0.5189521101742433
25.746008659592288,0.2665028652531558,0.4831784083173202,0.6364729238599445,0.8838809229360995,0.3253669535319095,0.8158634295200594
27.10051851246405,0.6683280076712022,0.6677253983876017,0.046420208183490574,0.9929038896446508,0.9667768293592329,0.45244520452496473
20.58629599165286,0.8817933613435919,0.7621350580613282,0.14002082820029182,0.7000853371635926,0.2682048807621563,0.6061046248762059
28.449093302429688,0.8027978414976449,0.46388316290183507,0.13106052899538234,0.24499568300227925,0.8791388443376644,0.9555043091183031
29.022335171009868,0.43814060546144407,0.9032198956602899,0.09420070659365798,0.31178888469400445,0.9839687358391848,0.8847384697700506
13.076357909232376,0.21490607240662796,0.10697321940438831,0.6589992093178466,0.13382172018948146,0.6063464816003887,0.07164912115129762
15.530554301812455,0.9045599166579631,0.9150636617796042,0.15555183640564674,0.5282353558055453,0.0422536079079916,0.41904751252650263
24.883929227473406,0.7026953291548705,0.09122186740852212,0.7459319619449347,0.9977984329109616,0.24655494906140274,0.7357989373827027
26.969952288308345,0.017812746081846687,0.25094711878058706,0.7984321228427027,0.4072484217253437,0.9775662263355849,0.615387282206727
15.154119737727985,0.1275700314716287,0.9848277362402407,0.20541482642212527,0.11226848964698588,0.3906119021688076,0.3997952328790334
20.386094906714728,0.28836724971362393,0.09803943984426677,0.5007071385309289,0.8185474573721944,0.6517084866465599,0.2780080922804046
21.840115980797012,0.9249743887556336,0.010871257881140628,0.5125399820971587,0.7334401106237985,0.5245489928814415,0.4730065460904047
20.188585219317687,0.15459485886071866,0.08271980093126352,0.08732906170279497,0.9085237736972905,0.8854305885012904,0.22797432244652516
14.931748349135686,0.43155570489100925,0.9945889554794918,0.1942054523042498,0.9554180087511134,0.08941570834468704,0.15649567834635025
18.543667570357336,0.6505585757189971,0.6262086202511831,0.623609161841968,0.9261718972346102,0.07529772426400205,0.33278182359356645
22.65077365611763,0.6700357304192326,0.9325536040953682,0.5325052133513324,0.7836079686067197,0.17951560675539735,0.5988132403689503
16.29041305455482,0.1943211938582301,0.32045829246352964,0.54524910894547,0.4226130545195531,0.10251418568579107,0.5588165113907954
28.12541351937981,0.9990720682424333,0.5876771376258865,0.5798003511800686,0.35283076863363627,0.7526022455908173,0.8044351120542382
16.617521379976314,0.9371289798416311,0.9626930910607946,0.7081300835883507,0.6225481966876676,0.04338807550031232,0.2040353518739494
20.903713217151175,0.42788866936402514,0.05741877464216394,0.45844354316038616,0.28459376972760475,0.6164060418431487,0.6564500254410165
15.579377605859104,0.4903153098520747,0.00031413819263326204,0.6660720269109238,0.3847142619517939,0.06111752146443472,0.5447212451490712
21.514189317723496,0.47096731104762646,0.8000946280233553,0.055742780730897334,0.44286626223961123,0.22867989743748907,0.8848029161716614
15.58985338086951,0.94445601853563,0.35419987127341035,0.20529509000495372,0.795035711925927,0.2977570620741956,0.14352195624925002
25.533226972036488,0.41956341341796355,0.10801160363317053,0.3368958588945359,0.7361281541443905,0.7625120597757514,0.6330250405332032
21.994327703059927,0.3561904960000969,0.46023356049622577,0.02914960420651913,0.8074567705483959,0.5027236229092182,0.6368627205159954
17.85253565736554,0.5942393123566664,0.9561699892261637,0.3776737468001746,0.3826569286212598,0.3434893817381026,0.35659950687971864
